,strike,ask,bid,impliedVolatility,type,maturityDate,maturity,optionPrice
56,3150.0,10.5,10.2,0.18493704475402828,call,2020-06-19,0.12301587301587301,10.35
57,3175.0,7.7,7.4,0.18413596633911133,call,2020-06-19,0.12301587301587301,7.550000000000001
58,3200.0,5.8,5.5,0.185280364074707,call,2020-06-19,0.12301587301587301,5.65
59,3225.0,4.3,4.0,0.18607381317138671,call,2020-06-19,0.12301587301587301,4.15
60,3250.0,3.2,3.0,0.1873555386352539,call,2020-06-19,0.12301587301587301,3.1
61,3275.0,2.45,2.3,0.18979692047119145,call,2020-06-19,0.12301587301587301,2.375
62,3300.0,1.9,1.75,0.19266554412841796,call,2020-06-19,0.12301587301587301,1.825
63,3350.0,1.2,1.05,0.19965399963378905,call,2020-06-19,0.12301587301587301,1.125
64,3400.0,0.8,0.65,0.20771055969238278,call,2020-06-19,0.12301587301587301,0.7250000000000001
65,3500.0,0.4,0.25,0.2249833361816406,call,2020-06-19,0.12301587301587301,0.325
66,3600.0,0.25,0.1,0.24536887451171874,call,2020-06-19,0.12301587301587301,0.175
67,3700.0,0.15,0.05,0.2624585473632813,call,2020-06-19,0.12301587301587301,0.1
68,3800.0,0.1,0.0,0.2802806347656249,call,2020-06-19,0.12301587301587301,0.05
69,3900.0,0.1,0.0,0.3061592822265625,call,2020-06-19,0.12301587301587301,0.05
70,4000.0,0.1,0.0,0.3315496533203125,call,2020-06-19,0.12301587301587301,0.05
71,4100.0,0.1,0.0,0.35596347167968745,call,2020-06-19,0.12301587301587301,0.05
72,4200.0,0.05,0.0,0.35938140625,call,2020-06-19,0.12301587301587301,0.025
73,1000.0,0.1,0.05,1.115238798828125,put,2020-06-19,0.12301587301587301,0.07500000000000001
74,1100.0,0.1,0.05,1.01953615234375,put,2020-06-19,0.12301587301587301,0.07500000000000001
75,1200.0,0.1,0.05,0.9335944140625,put,2020-06-19,0.12301587301587301,0.07500000000000001
76,1225.0,0.15,0.05,0.9335944140625,put,2020-06-19,0.12301587301587301,0.1
77,1250.0,0.15,0.05,0.913086806640625,put,2020-06-19,0.12301587301587301,0.1
78,1300.0,0.15,0.05,0.8730481445312499,put,2020-06-19,0.12301587301587301,0.1
79,1350.0,0.2,0.1,0.8623060644531251,put,2020-06-19,0.12301587301587301,0.15000000000000002
80,1375.0,0.2,0.05,0.831056376953125,put,2020-06-19,0.12301587301587301,0.125
81,1400.0,0.2,0.1,0.8247087841796874,put,2020-06-19,0.12301587301587301,0.15000000000000002
82,1450.0,0.2,0.15,0.7983418603515625,put,2020-06-19,0.12301587301587301,0.175
83,1475.0,0.25,0.1,0.780275634765625,put,2020-06-19,0.12301587301587301,0.175
84,1500.0,0.3,0.1,0.77148666015625,put,2020-06-19,0.12301587301587301,0.2
85,1550.0,0.3,0.15,0.74414318359375,put,2020-06-19,0.12301587301587301,0.22499999999999998
86,1600.0,0.35,0.2,0.7226590234375,put,2020-06-19,0.12301587301587301,0.275
87,1625.0,0.4,0.25,0.71679970703125,put,2020-06-19,0.12301587301587301,0.325
88,1650.0,0.4,0.3,0.7045927978515626,put,2020-06-19,0.12301587301587301,0.35
89,1700.0,0.45,0.35,0.6796907031250001,put,2020-06-19,0.12301587301587301,0.4
90,1725.0,0.5,0.4,0.6709017285156251,put,2020-06-19,0.12301587301587301,0.45
91,1750.0,0.5,0.45,0.6579624047851562,put,2020-06-19,0.12301587301587301,0.475
92,1800.0,0.6,0.55,0.6379430737304688,put,2020-06-19,0.12301587301587301,0.575
93,1825.0,0.7,0.6,0.6297644445800781,put,2020-06-19,0.12301587301587301,0.6499999999999999
94,1850.0,0.8,0.7,0.6232947827148438,put,2020-06-19,0.12301587301587301,0.75
95,1875.0,0.85,0.7,0.6091347680664063,put,2020-06-19,0.12301587301587301,0.7749999999999999
96,1900.0,0.9,0.8,0.5992471716308594,put,2020-06-19,0.12301587301587301,0.8500000000000001
97,1925.0,1.05,0.95,0.5942423388671876,put,2020-06-19,0.12301587301587301,1.0
98,1950.0,1.1,1.05,0.5830119824218749,put,2020-06-19,0.12301587301587301,1.0750000000000002
99,1975.0,1.3,1.15,0.576054044189453,put,2020-06-19,0.12301587301587301,1.225
100,2000.0,1.4,1.3,0.5667767932128907,put,2020-06-19,0.12301587301587301,1.35
101,2025.0,1.55,1.45,0.5581098876953126,put,2020-06-19,0.12301587301587301,1.5
102,2050.0,1.65,1.55,0.5465133239746094,put,2020-06-19,0.12301587301587301,1.6
103,2075.0,1.9,1.75,0.5397995239257813,put,2020-06-19,0.12301587301587301,1.825
104,2100.0,2.05,1.95,0.5302781347656251,put,2020-06-19,0.12301587301587301,2.0
105,2125.0,2.3,2.15,0.5218553674316406,put,2020-06-19,0.12301587301587301,2.2249999999999996
106,2150.0,2.55,2.4,0.5134936346435546,put,2020-06-19,0.12301587301587301,2.4749999999999996
107,2175.0,2.8,2.65,0.5043689700317383,put,2020-06-19,0.12301587301587301,2.7249999999999996
108,2200.0,3.1,2.9,0.4978077563476563,put,2020-06-19,0.12301587301587301,3.0
109,2225.0,3.4,3.2,0.488408436279297,put,2020-06-19,0.12301587301587301,3.3
110,2250.0,3.7,3.6,0.47839877075195314,put,2020-06-19,0.12301587301587301,3.6500000000000004
111,2275.0,4.2,4.0,0.47177652252197266,put,2020-06-19,0.12301587301587301,4.1
112,2300.0,4.6,4.4,0.4622856506347657,put,2020-06-19,0.12301587301587301,4.5
113,2325.0,5.1,4.9,0.4537713314819336,put,2020-06-19,0.12301587301587301,5.0
114,2350.0,5.7,5.4,0.4459283923339844,put,2020-06-19,0.12301587301587301,5.550000000000001
115,2375.0,6.3,6.0,0.4371394177246094,put,2020-06-19,0.12301587301587301,6.15
116,2400.0,7.0,6.9,0.4288082022094727,put,2020-06-19,0.12301587301587301,6.95
117,2425.0,7.8,7.6,0.42069060760498045,put,2020-06-19,0.12301587301587301,7.699999999999999
118,2450.0,8.8,8.5,0.41367163482666014,put,2020-06-19,0.12301587301587301,8.65
119,2475.0,9.8,9.6,0.40549300567626956,put,2020-06-19,0.12301587301587301,9.7
120,2500.0,11.0,10.8,0.3980315324401856,put,2020-06-19,0.12301587301587301,10.9
121,2525.0,12.3,12.1,0.390203851928711,put,2020-06-19,0.12301587301587301,12.2
122,2550.0,13.8,13.5,0.38268134414672844,put,2020-06-19,0.12301587301587301,13.65
123,2575.0,15.5,15.2,0.3752809054565429,put,2020-06-19,0.12301587301587301,15.35
124,2600.0,17.3,17.0,0.3672090867614746,put,2020-06-19,0.12301587301587301,17.15
125,2625.0,19.4,19.1,0.3595950271606445,put,2020-06-19,0.12301587301587301,19.25
126,2650.0,21.6,21.3,0.35114937187194817,put,2020-06-19,0.12301587301587301,21.450000000000003
127,2675.0,24.3,24.0,0.34384811431884765,put,2020-06-19,0.12301587301587301,24.15
128,2700.0,27.3,26.9,0.33638664108276367,put,2020-06-19,0.12301587301587301,27.1
129,2725.0,30.2,29.8,0.32689576919555663,put,2020-06-19,0.12301587301587301,30.0
130,2750.0,33.9,33.6,0.3191901577758788,put,2020-06-19,0.12301587301587301,33.75
131,2775.0,37.8,37.4,0.3105079936218262,put,2020-06-19,0.12301587301587301,37.599999999999994
132,2800.0,42.3,41.8,0.3022225540161133,put,2020-06-19,0.12301587301587301,42.05
133,2825.0,47.4,46.9,0.29406681282043456,put,2020-06-19,0.12301587301587301,47.15
134,2850.0,52.6,52.1,0.28417921638488763,put,2020-06-19,0.12301587301587301,52.35
135,2875.0,58.8,58.3,0.2753139485931396,put,2020-06-19,0.12301587301587301,58.55
136,2900.0,66.0,65.5,0.26708954353332526,put,2020-06-19,0.12301587301587301,65.75
137,2925.0,73.5,72.9,0.2571409125518799,put,2020-06-19,0.12301587301587301,73.2
138,2950.0,82.6,82.0,0.2489928006744385,put,2020-06-19,0.12301587301587301,82.3
139,2975.0,93.4,92.8,0.24257654403686518,put,2020-06-19,0.12301587301587301,93.1
140,3000.0,104.3,103.5,0.23302845226287844,put,2020-06-19,0.12301587301587301,103.9
141,3025.0,119.0,118.0,0.23092657508850098,put,2020-06-19,0.12301587301587301,118.5
142,3050.0,132.8,131.9,0.22232070411682123,put,2020-06-19,0.12301587301587301,132.35000000000002
143,3075.0,149.4,148.3,0.21839160522460935,put,2020-06-19,0.12301587301587301,148.85000000000002
144,3100.0,168.6,165.8,0.21955126159667968,put,2020-06-19,0.12301587301587301,167.2
145,3125.0,188.7,187.6,0.22079484046936035,put,2020-06-19,0.12301587301587301,188.14999999999998
146,3150.0,209.9,208.8,0.22344221389770508,put,2020-06-19,0.12301587301587301,209.35000000000002
147,3175.0,230.9,229.6,0.22213760047912592,put,2020-06-19,0.12301587301587301,230.25
148,3200.0,254.3,253.2,0.23007209144592286,put,2020-06-19,0.12301587301587301,253.75
149,3250.0,302.8,300.2,0.2519911227416992,put,2020-06-19,0.12301587301587301,301.5
150,3275.0,326.5,323.8,0.2582090171051026,put,2020-06-19,0.12301587301587301,325.15
151,3300.0,351.8,349.0,0.2742076974487304,put,2020-06-19,0.12301587301587301,350.4
152,3350.0,401.6,398.7,0.3000405690002441,put,2020-06-19,0.12301587301587301,400.15
153,3400.0,450.3,447.4,0.316138430480957,put,2020-06-19,0.12301587301587301,448.85
154,100.0,2834.0,2828.6,1.0000000000000003e-05,call,2020-12-18,0.8452380952380952,2831.3
155,200.0,2622.9,2607.6,1.0000000000000003e-05,call,2020-12-18,0.8452380952380952,2615.25
156,300.0,2629.8,2617.5,1.0000000000000003e-05,call,2020-12-18,0.8452380952380952,2623.65
157,400.0,2332.0,2320.7,1.0000000000000003e-05,call,2020-12-18,0.8452380952380952,2326.35
158,500.0,2229.1,2219.3,1.0000000000000003e-05,call,2020-12-18,0.8452380952380952,2224.2
159,600.0,2327.6,2324.1,1.0000000000000003e-05,call,2020-12-18,0.8452380952380952,2325.85
160,650.0,2254.0,2245.9,1.0000000000000003e-05,call,2020-12-18,0.8452380952380952,2249.95
161,700.0,2157.8,2139.3,1.0000000000000003e-05,call,2020-12-18,0.8452380952380952,2148.55
162,750.0,2076.2,2066.4,1.0000000000000003e-05,call,2020-12-18,0.8452380952380952,2071.3
163,800.0,2060.4,2040.1,1.0000000000000003e-05,call,2020-12-18,0.8452380952380952,2050.25
164,900.0,1878.9,1867.4,1.0000000000000003e-05,call,2020-12-18,0.8452380952380952,1873.15
165,950.0,1878.0,1863.0,1.0000000000000003e-05,call,2020-12-18,0.8452380952380952,1870.5
166,1000.0,1940.3,1935.2,1.0000000000000003e-05,call,2020-12-18,0.8452380952380952,1937.75
167,1050.0,1688.6,1677.6,1.0000000000000003e-05,call,2020-12-18,0.8452380952380952,1683.1
168,1100.0,1722.0,1710.4,1.0000000000000003e-05,call,2020-12-18,0.8452380952380952,1716.2
169,1200.0,1532.3,1514.9,1.0000000000000003e-05,call,2020-12-18,0.8452380952380952,1523.6
170,1450.0,1284.2,1266.9,1.0000000000000003e-05,call,2020-12-18,0.8452380952380952,1275.5500000000002
171,1475.0,1383.0,1372.8,1.0000000000000003e-05,call,2020-12-18,0.8452380952380952,1377.9
172,1500.0,1450.5,1445.5,1.0000000000000003e-05,call,2020-12-18,0.8452380952380952,1448.0
173,1550.0,1304.9,1295.8,1.0000000000000003e-05,call,2020-12-18,0.8452380952380952,1300.35
174,1600.0,1257.6,1248.6,1.0000000000000003e-05,call,2020-12-18,0.8452380952380952,1253.1
175,1700.0,1258.0,1253.0,1.0000000000000003e-05,call,2020-12-18,0.8452380952380952,1255.5
176,1725.0,1235.0,1230.2,0.2947458221435546,call,2020-12-18,0.8452380952380952,1232.6
177,1750.0,1116.2,1111.8,1.0000000000000003e-05,call,2020-12-18,0.8452380952380952,1114.0
178,1775.0,1360.1,1341.8,0.8271234634017943,call,2020-12-18,0.8452380952380952,1350.9499999999998
179,1800.0,1162.9,1160.9,0.3187629159545897,call,2020-12-18,0.8452380952380952,1161.9
180,1825.0,1139.5,1137.6,0.32697206237792964,call,2020-12-18,0.8452380952380952,1138.55
181,1850.0,1115.5,1113.5,0.32741456283569337,call,2020-12-18,0.8452380952380952,1114.5
182,1875.0,1093.6,1091.8,0.34133043930053714,call,2020-12-18,0.8452380952380952,1092.6999999999998
183,1900.0,1069.0,1067.0,0.33531853652954097,call,2020-12-18,0.8452380952380952,1068.0
184,1925.0,1046.8,1044.8,0.34265031135559076,call,2020-12-18,0.8452380952380952,1045.8
185,1950.0,1024.4,1022.4,0.3468159191131591,call,2020-12-18,0.8452380952380952,1023.4000000000001
186,1975.0,1002.1,1000.2,0.3499515689086914,call,2020-12-18,0.8452380952380952,1001.1500000000001
187,2000.0,979.1,977.2,0.3491123439025879,call,2020-12-18,0.8452380952380952,978.1500000000001
188,2025.0,955.6,953.6,0.3458012197875976,call,2020-12-18,0.8452380952380952,954.6
189,2050.0,934.3,932.3,0.3498752757263183,call,2020-12-18,0.8452380952380952,933.3
190,2075.0,912.1,910.0,0.3498218704986572,call,2020-12-18,0.8452380952380952,911.05
191,2100.0,889.8,887.7,0.34881098583221437,call,2020-12-18,0.8452380952380952,888.75
192,2125.0,867.9,865.8,0.34840281730651856,call,2020-12-18,0.8452380952380952,866.8499999999999
193,2150.0,845.4,843.2,0.345774517173767,call,2020-12-18,0.8452380952380952,844.3
194,2175.0,824.0,821.9,0.34561048683166506,call,2020-12-18,0.8452380952380952,822.95
195,2200.0,802.5,800.4,0.3446034168243408,call,2020-12-18,0.8452380952380952,801.45
196,2225.0,780.4,778.1,0.3416928319168091,call,2020-12-18,0.8452380952380952,779.25
197,2250.0,759.5,757.4,0.34111681838989255,call,2020-12-18,0.8452380952380952,758.45
198,2275.0,737.3,735.2,0.33723731006622315,call,2020-12-18,0.8452380952380952,736.25
199,2300.0,717.0,714.9,0.3369855425643921,call,2020-12-18,0.8452380952380952,715.95
200,2325.0,695.4,693.1,0.33363627185821537,call,2020-12-18,0.8452380952380952,694.25
201,2350.0,675.1,673.0,0.3324384688949585,call,2020-12-18,0.8452380952380952,674.05
202,2375.0,654.5,652.5,0.33023359592437745,call,2020-12-18,0.8452380952380952,653.5
203,2400.0,633.8,631.6,0.32746796806335443,call,2020-12-18,0.8452380952380952,632.7
204,2425.0,612.8,610.5,0.3238440419006347,call,2020-12-18,0.8452380952380952,611.65
205,2450.0,593.0,590.9,0.3218966584205627,call,2020-12-18,0.8452380952380952,591.95
206,2475.0,572.9,570.7,0.3190699960136413,call,2020-12-18,0.8452380952380952,571.8
207,2500.0,552.8,550.7,0.3158942922973632,call,2020-12-18,0.8452380952380952,551.75
208,2525.0,533.0,530.9,0.3128387503433227,call,2020-12-18,0.8452380952380952,531.95
209,2550.0,513.4,511.3,0.3097374324798584,call,2020-12-18,0.8452380952380952,512.35
210,2575.0,493.7,491.8,0.3061497455787659,call,2020-12-18,0.8452380952380952,492.75
211,2600.0,474.0,472.0,0.30224162731170656,call,2020-12-18,0.8452380952380952,473.0
212,2625.0,454.3,452.1,0.2980245216560363,call,2020-12-18,0.8452380952380952,453.20000000000005
213,2650.0,436.1,433.9,0.29549349533081054,call,2020-12-18,0.8452380952380952,435.0
214,2675.0,417.2,415.0,0.2916712068939208,call,2020-12-18,0.8452380952380952,416.1
215,2700.0,398.6,396.7,0.28789469436645493,call,2020-12-18,0.8452380952380952,397.65
216,2725.0,381.1,379.1,0.2851481398010253,call,2020-12-18,0.8452380952380952,380.1
217,2750.0,363.3,361.4,0.2816462827301025,call,2020-12-18,0.8452380952380952,362.35
218,2775.0,344.7,342.8,0.2768169242858886,call,2020-12-18,0.8452380952380952,343.75
219,2800.0,327.8,325.7,0.27366410852432255,call,2020-12-18,0.8452380952380952,326.75
220,2825.0,310.1,308.3,0.26918379138946535,call,2020-12-18,0.8452380952380952,309.20000000000005
221,2850.0,293.9,292.1,0.26606530755996705,call,2020-12-18,0.8452380952380952,293.0
222,2875.0,277.4,275.7,0.2621915212249756,call,2020-12-18,0.8452380952380952,276.54999999999995
223,2900.0,260.4,258.8,0.2573449968147278,call,2020-12-18,0.8452380952380952,259.6
224,2925.0,245.2,243.6,0.25411016588211066,call,2020-12-18,0.8452380952380952,244.39999999999998
225,2950.0,229.1,227.5,0.24943148647308344,call,2020-12-18,0.8452380952380952,228.3
226,2975.0,214.5,213.0,0.24597159065246582,call,2020-12-18,0.8452380952380952,213.75
227,3000.0,199.0,197.6,0.24104877305984498,call,2020-12-18,0.8452380952380952,198.3
228,3025.0,184.8,183.5,0.23708152757644654,call,2020-12-18,0.8452380952380952,184.15
229,3050.0,171.4,169.9,0.23349765533447264,call,2020-12-18,0.8452380952380952,170.65
230,3075.0,158.0,156.8,0.22939308212280274,call,2020-12-18,0.8452380952380952,157.4
231,3100.0,145.2,144.0,0.22541439266204832,call,2020-12-18,0.8452380952380952,144.6
232,3125.0,132.4,131.4,0.22086350433349605,call,2020-12-18,0.8452380952380952,131.9
233,3150.0,120.5,119.2,0.21673795049667355,call,2020-12-18,0.8452380952380952,119.85
234,3175.0,109.0,108.0,0.21244836631774902,call,2020-12-18,0.8452380952380952,108.5
235,3200.0,98.2,97.0,0.20832853446960445,call,2020-12-18,0.8452380952380952,97.6
236,3250.0,78.1,76.9,0.19980658599853518,call,2020-12-18,0.8452380952380952,77.5
237,3275.0,69.4,68.2,0.19614832790374753,call,2020-12-18,0.8452380952380952,68.80000000000001
238,3300.0,60.9,59.7,0.1919731834983826,call,2020-12-18,0.8452380952380952,60.3
239,3350.0,46.4,45.4,0.18463568668365476,call,2020-12-18,0.8452380952380952,45.9
240,3400.0,34.5,33.6,0.1778227054977417,call,2020-12-18,0.8452380952380952,34.05
241,3500.0,18.6,17.9,0.1680686221313477,call,2020-12-18,0.8452380952380952,18.25
242,3600.0,9.9,9.3,0.16232374549865722,call,2020-12-18,0.8452380952380952,9.600000000000001
243,3700.0,5.4,4.9,0.1598823636627197,call,2020-12-18,0.8452380952380952,5.15
244,3800.0,3.0,2.6,0.15917283706665042,call,2020-12-18,0.8452380952380952,2.8
245,3900.0,1.8,1.4,0.1607749938964844,call,2020-12-18,0.8452380952380952,1.6
246,4000.0,1.15,0.9,0.1637046520996094,call,2020-12-18,0.8452380952380952,1.025
247,4100.0,0.9,0.55,0.17023534851074223,call,2020-12-18,0.8452380952380952,0.7250000000000001
248,4200.0,0.6,0.3,0.17328707580566405,call,2020-12-18,0.8452380952380952,0.44999999999999996
249,100.0,0.1,0.05,1.359378203125,put,2020-12-18,0.8452380952380952,0.07500000000000001
250,200.0,0.25,0.1,1.140629296875,put,2020-12-18,0.8452380952380952,0.175
251,300.0,0.5,0.2,1.023930661621094,put,2020-12-18,0.8452380952380952,0.35
252,400.0,0.75,0.4,0.9357916577148437,put,2020-12-18,0.8452380952380952,0.575
253,500.0,1.0,0.7,0.8642591699218749,put,2020-12-18,0.8452380952380952,0.85
254,600.0,1.3,1.05,0.8033466931152342,put,2020-12-18,0.8452380952380952,1.175
255,650.0,1.5,1.2,0.7753928710937501,put,2020-12-18,0.8452380952380952,1.35
256,700.0,1.7,1.35,0.7485376708984376,put,2020-12-18,0.8452380952380952,1.525
257,750.0,1.9,1.55,0.7238797143554687,put,2020-12-18,0.8452380952380952,1.725
258,800.0,2.15,1.75,0.7009307250976562,put,2020-12-18,0.8452380952380952,1.95
259,850.0,2.4,2.1,0.6813386358642579,put,2020-12-18,0.8452380952380952,2.25
260,900.0,2.8,2.35,0.6624179266357424,put,2020-12-18,0.8452380952380952,2.575
261,950.0,3.2,2.75,0.6455723919677734,put,2020-12-18,0.8452380952380952,2.975
262,1000.0,3.6,3.2,0.6289099609375001,put,2020-12-18,0.8452380952380952,3.4000000000000004
263,1050.0,4.1,3.7,0.6135292553710938,put,2020-12-18,0.8452380952380952,3.9
264,1100.0,4.9,4.3,0.6015054498291017,put,2020-12-18,0.8452380952380952,4.6
265,1150.0,5.4,4.9,0.5858195715332031,put,2020-12-18,0.8452380952380952,5.15
266,1200.0,6.1,5.7,0.5729107650756836,put,2020-12-18,0.8452380952380952,5.9
267,1225.0,6.5,6.1,0.5665021377563476,put,2020-12-18,0.8452380952380952,6.3
268,1250.0,7.0,6.5,0.5605817868041992,put,2020-12-18,0.8452380952380952,6.75
269,1275.0,7.4,7.0,0.554417297668457,put,2020-12-18,0.8452380952380952,7.2
270,1300.0,7.9,7.5,0.548680050354004,put,2020-12-18,0.8452380952380952,7.7
271,1325.0,8.4,8.0,0.5426834062194825,put,2020-12-18,0.8452380952380952,8.2
272,1350.0,9.0,8.6,0.5375412457275393,put,2020-12-18,0.8452380952380952,8.8
273,1375.0,9.6,9.1,0.5316514120483399,put,2020-12-18,0.8452380952380952,9.35
274,1400.0,10.2,9.7,0.5260362338256835,put,2020-12-18,0.8452380952380952,9.95
275,1425.0,10.8,10.3,0.5202226933288574,put,2020-12-18,0.8452380952380952,10.55
276,1450.0,11.5,11.1,0.5154772573852539,put,2020-12-18,0.8452380952380952,11.3
277,1475.0,12.2,11.8,0.5100451828002931,put,2020-12-18,0.8452380952380952,12.0
278,1500.0,13.0,12.5,0.5048114704895019,put,2020-12-18,0.8452380952380952,12.75
279,1525.0,13.8,13.4,0.5000507759094239,put,2020-12-18,0.8452380952380952,13.600000000000001
280,1550.0,14.6,14.2,0.4960377545166016,put,2020-12-18,0.8452380952380952,14.399999999999999
281,1575.0,15.5,15.2,0.4910786976623535,put,2020-12-18,0.8452380952380952,15.35
282,1600.0,16.5,16.2,0.48648584808349615,put,2020-12-18,0.8452380952380952,16.35
283,1625.0,17.5,17.2,0.481648860321045,put,2020-12-18,0.8452380952380952,17.35
284,1650.0,18.6,18.2,0.47712467460632324,put,2020-12-18,0.8452380952380952,18.4
285,1675.0,19.7,19.3,0.47235635070800785,put,2020-12-18,0.8452380952380952,19.5
286,1700.0,20.9,20.6,0.46785505294799806,put,2020-12-18,0.8452380952380952,20.75
287,1725.0,22.2,21.9,0.46358263473510747,put,2020-12-18,0.8452380952380952,22.049999999999997
288,1750.0,23.5,23.2,0.45905081970214845,put,2020-12-18,0.8452380952380952,23.35
289,1775.0,25.2,24.7,0.45598383377075197,put,2020-12-18,0.8452380952380952,24.95
290,1800.0,26.5,26.1,0.4509484837341309,put,2020-12-18,0.8452380952380952,26.3
291,1825.0,28.2,27.8,0.44727115234375,put,2020-12-18,0.8452380952380952,28.0
